n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,precision,recall,f1,roc_auc,pr_auc,best_iteration
100,7,0.05,1.0,1.0,1,0.95625,1.0,0.9776357827476039,0.9999186102883673,0.9990267152641402,99
100,7,0.05,1.0,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.9999504584363975,0.9994120495772223,99
100,7,0.1,0.8,0.8,1,0.95625,1.0,0.9776357827476039,1.0,1.0,99
100,7,0.1,0.8,0.8,3,0.9503105590062112,1.0,0.9745222929936306,0.9999823065844277,0.9997894262600142,95
100,7,0.1,0.8,1.0,1,0.95625,1.0,0.9776357827476039,0.9999681518519699,0.999619874954415,99
100,7,0.1,0.8,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.9999681518519697,0.9996157732312299,93
100,7,0.1,1.0,0.8,1,0.95625,1.0,0.9776357827476039,0.9999752292181987,0.9996969558761436,99
100,7,0.1,1.0,0.8,3,0.95625,1.0,0.9776357827476039,0.9999823065844277,0.9997866625003686,99
100,7,0.1,1.0,1.0,1,0.95625,1.0,0.9776357827476039,0.9999823065844275,0.9997849831058998,99
100,7,0.1,1.0,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.9999610744857407,0.9995327969622954,98
200,3,0.03,0.8,0.8,1,0.85,1.0,0.918918918918919,0.9998761460909937,0.9974120832819501,199
200,3,0.03,0.8,0.8,3,0.85,1.0,0.918918918918919,0.9998761460909936,0.9974120832819499,199
200,3,0.03,0.8,1.0,1,0.8595505617977528,1.0,0.9244712990936556,0.9998761460909936,0.99741208328195,199
200,3,0.03,0.8,1.0,3,0.8547486033519553,1.0,0.9216867469879518,0.9998885314818943,0.9974264705882352,199
200,3,0.03,1.0,0.8,1,0.8595505617977528,1.0,0.9244712990936556,0.9998885314818943,0.9974264705882352,199
200,3,0.03,1.0,0.8,3,0.8595505617977528,1.0,0.9244712990936556,0.9998885314818943,0.9974264705882352,199
200,3,0.03,1.0,1.0,1,0.827027027027027,1.0,0.9053254437869822,0.9998885314818944,0.9974264705882352,199
200,3,0.03,1.0,1.0,3,0.827027027027027,1.0,0.9053254437869822,0.9998885314818943,0.9974264705882352,199
200,3,0.05,0.8,0.8,1,0.9216867469879518,1.0,0.9592476489028213,0.9998690687247648,0.9978750732887218,199
200,3,0.05,0.8,0.8,3,0.9386503067484663,1.0,0.9683544303797469,0.9998903008234515,0.9983910691607547,199
200,3,0.05,0.8,1.0,1,0.9329268292682927,1.0,0.9652996845425867,0.9998478366260779,0.9974120832819502,199
200,3,0.05,0.8,1.0,3,0.9386503067484663,1.0,0.9683544303797469,0.9999327650208252,0.9987020345772716,199
200,3,0.05,1.0,0.8,1,0.9329268292682927,1.0,0.9652996845425867,0.9998885314818944,0.9974264705882352,199
200,3,0.05,1.0,0.8,3,0.9329268292682927,1.0,0.9652996845425867,0.9998885314818944,0.9974264705882354,199
